example_id,split_0,split_1,split_2,split_3,split_4
7069,other,other,other,other,train
8345,other,other,other,other,train
8899,other,other,other,other,train
7707,other,other,other,other,train
5094,other,other,other,other,train
6578,other,other,other,other,train
8733,other,other,other,other,train
2543,other,other,other,other,train
2691,other,other,other,other,train
607,other,other,other,other,train
5956,other,other,other,other,train
1077,other,other,other,other,train
8106,other,other,other,other,train
2701,other,other,other,other,train
6796,other,other,other,other,train
8071,other,other,other,other,train
8637,other,other,other,other,train
4254,other,other,other,other,train
4919,other,other,other,other,train
4599,other,other,other,other,train
8790,other,other,other,other,train
1219,other,other,other,other,train
6174,other,other,other,other,train
9371,other,other,other,other,train
9773,other,other,other,other,train
986,other,other,other,other,train
9697,other,other,other,other,train
1770,other,other,other,other,train
8572,other,other,other,other,train
6461,other,other,other,other,train
7877,other,other,other,other,train
6237,other,other,other,other,train
4511,other,other,other,other,train
8518,other,other,other,other,train
7043,other,other,other,other,train
7227,other,other,other,other,train
6307,other,other,other,other,train
5034,other,other,other,other,train
7930,other,other,other,other,train
2714,other,other,other,other,train
3423,other,other,other,other,train
3060,other,other,other,other,train
4444,other,other,other,other,train
2361,other,other,other,other,train
3312,other,other,other,other,train
1110,other,other,other,other,train
979,other,other,other,other,train
9571,other,other,other,other,train
4227,other,other,other,other,train
8332,other,other,other,other,train
3118,other,other,other,other,train
505,other,other,other,other,train
6741,other,other,other,other,train
3742,other,other,other,other,train
9285,other,other,other,other,train
9778,other,other,other,other,train
8664,other,other,other,other,train
2319,other,other,other,other,train
3610,other,other,other,other,train
9199,other,other,other,other,train
9721,other,other,other,other,train
3279,other,other,other,other,train
3794,other,other,other,other,train
1624,other,other,other,other,train
7136,other,other,other,other,train
182,other,other,other,other,train
817,other,other,other,other,train
7880,other,other,other,other,train
3450,other,other,other,other,train
9077,other,other,other,other,train
7044,other,other,other,other,train
8152,other,other,other,other,train
323,other,other,other,other,train
6344,other,other,other,other,train
7119,other,other,other,other,train
312,other,other,other,other,train
2263,other,other,other,other,train
4093,other,other,other,other,train
4139,other,other,other,other,train
1556,other,other,other,other,train
9183,other,other,other,other,train
4752,other,other,other,other,train
2316,other,other,other,other,train
4884,other,other,other,other,train
6187,other,other,other,other,train
6808,other,other,other,other,train
4110,other,other,other,other,train
9626,other,other,other,other,train
6609,other,other,other,other,train
2331,other,other,other,other,train
2617,other,other,other,other,train
2326,other,other,other,other,train
8924,other,other,other,other,train
7542,other,other,other,other,train
5391,other,other,other,other,train
2906,other,other,other,other,train
6043,other,other,other,other,train
2973,other,other,other,other,train
1708,other,other,other,other,train
6366,other,other,other,other,train
6604,other,other,other,other,train
2116,other,other,other,other,train
9488,other,other,other,other,train
8760,other,other,other,other,train
2813,other,other,other,other,train
8840,other,other,other,other,train
3618,other,other,other,other,train
4593,other,other,other,other,train
1614,other,other,other,other,train
6390,other,other,other,other,train
8537,other,other,other,other,train
8856,other,other,other,other,train
9105,other,other,other,other,train
3458,other,other,other,other,train
2270,other,other,other,other,train
6329,other,other,other,other,train
9466,other,other,other,other,train
3811,other,other,other,other,train
1243,other,other,other,other,train
570,other,other,other,other,train
7352,other,other,other,other,train
6814,other,other,other,other,train
2128,other,other,other,other,train
3917,other,other,other,other,train
9621,other,other,other,other,train
5269,other,other,other,other,train
3092,other,other,other,other,train
5580,other,other,other,other,train
7356,other,other,other,other,train
157,other,other,other,other,train
3272,other,other,other,other,train
5390,other,other,other,other,train
9043,other,other,other,other,train
7515,other,other,other,other,train
3030,other,other,other,other,train
4120,other,other,other,other,train
6100,other,other,other,other,train
4895,other,other,other,other,train
9107,other,other,other,other,train
9479,other,other,other,other,train
9644,other,other,other,other,train
127,other,other,other,other,train
3000,other,other,other,other,train
1609,other,other,other,other,train
3476,other,other,other,other,train
778,other,other,other,other,train
4312,other,other,other,other,train
6810,other,other,other,other,train
8852,other,other,other,other,train
9510,other,other,other,other,train
8232,other,other,other,other,train
7105,other,other,other,other,train
8330,other,other,other,other,train
9548,other,other,other,other,train
3392,other,other,other,other,train
1741,other,other,other,other,train
3455,other,other,other,other,train
4496,other,other,other,other,train
5281,other,other,other,other,train
397,other,other,other,other,train
5537,other,other,other,other,train
8387,other,other,other,other,train
4836,other,other,other,other,train
4729,other,other,other,other,train
3663,other,other,other,other,train
7303,other,other,other,other,train
6999,other,other,other,other,train
228,other,other,other,other,train
3174,other,other,other,other,train
